EXECYEAR,DATE_START,VOLUMEDREDGED,RIVER,POOL,UP_RIV_MIL,DN_RIV_MIL,week_of_year,lead_7,lead_14,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
2020,2020-04-07T00:00:00Z,0,Mississippi_River,18,422.7,417.2,14,2020-04-06T23:59:53Z,2020-04-06T23:59:46Z,436.94,528.8,581.33,442.07,604.79,552.19,489.12,440.45,468.93,445.43,538.86,504.93,504.86,487.08,483.24,460.22,459.14,447.74,443.52,443.52,435.19,435.19,539.22,442.65,447.58,606.34,605.92,597.88,597.24,585.93,585.4,571.29,568.58,560.1,559.39,550.62,550.14,543.94,543.71,531.75,531.24,518.14,493.02,485.07,484.61,476.41,475.71,464.78,464.25,485.69,548.45,444.37,477.25,471.1200003,513.5,438.8,575.57,460.31,474.9,526.59
2020,2020-04-09T00:00:00Z,0,Mississippi_River,18,421.8,419.4,15,2020-04-08T23:59:53Z,2020-04-08T23:59:46Z,436.43,529.15,582.1,441.68,605.06,552.96,489.33,440.07,468.97,444.84,538.98,505.31,504.74,487.89,483.23,459.85,459.07,446.55,443.07,443.07,434.71,434.71,539.63,442.19,446.61,606.66,606.22,598.37,597.71,586.79,586.27,571.51,569.38,560.89,560.17,551.41,550.91,544.55,544.28,532.2,531.68,518.1,493.27,485.26,484.79,476.56,475.81,464.8,464.25,485.95,549.1,443.89,477.41,470.9299998,513.41,438.65,575.11,459.91,474.81,526.44
2020,2020-04-08T00:00:00Z,0,Mississippi_River,18,415,413.4,15,2020-04-07T23:59:53Z,2020-04-07T23:59:46Z,436.82,528.96,581.78,441.87,605.03,552.56,489.24,440.24,468.88,445.17,538.87,505.08,504.91,486.63,483.11,459.92,459.06,447.4,443.31,443.31,434.97,434.97,539.44,442.4,447.22,606.62,606.19,598.21,597.57,586.41,585.9,571.45,568.99,560.51,559.8,551,550.53,544.23,543.98,531.98,531.45,518.17,493.15,485.14,484.68,476.34,475.67,464.72,464.17,485.24,548.82,444.16,477.25,471.0099997,513.45,438.73,575.35,460.14,474.88,526.54
2020,2020-04-07T00:00:00Z,0,Mississippi_River,18,420,417.2,14,2020-04-06T23:59:53Z,2020-04-06T23:59:46Z,436.94,528.8,581.33,442.07,604.79,552.19,489.12,440.45,468.93,445.43,538.86,504.93,504.86,487.08,483.24,460.22,459.14,447.74,443.52,443.52,435.19,435.19,539.22,442.65,447.58,606.34,605.92,597.88,597.24,585.93,585.4,571.29,568.58,560.1,559.39,550.62,550.14,543.94,543.71,531.75,531.24,518.14,493.02,485.07,484.61,476.41,475.71,464.78,464.25,485.69,548.45,444.37,477.25,471.1200003,513.5,438.8,575.57,460.31,474.9,526.59
2020,2020-04-06T00:00:00Z,0,Mississippi_River,18,422.1,419,14,2020-04-05T23:59:53Z,2020-04-05T23:59:46Z,437.14,528.72,580.88,442.35,604.31,551.83,489.2,440.65,469.08,445.68,538.84,505.1,504.93,486.25,483.12,459.98,458.88,448.14,443.83,443.83,435.4,435.4,539.06,442.91,447.99,605.84,605.42,597.42,596.8,585.39,584.86,571.45,568.3,560.48,558.93,550.26,549.79,543.72,543.48,531.64,531.13,518.14,493.05,485.16,484.7,476.51,475.82,464.95,464.41,485.21,548.17,444.7,477.35,471.2100005,513.58,438.96,575.84,460.4,475.04,526.68
2020,2020-04-01T00:00:00Z,0,Mississippi_River,11,596,594,14,2020-03-31T23:59:53Z,2020-03-31T23:59:46Z,437.56,529.2,579.78,442.61,601.8,551.97,490.01,440.9,469.74,446.58,538.89,505.53,504.95,489.14,483.18,461.28,459.15,449.98,444.31,444.31,435.92,435.92,539.5,443.15,449.68,603.05,602.7,595.42,594.93,583.98,583.48,571.08,567.47,560,558.69,550.46,550,544.2,543.97,532.21,531.66,518.22,493.88,485.93,485.47,477.27,476.58,465.53,465.02,487.34,548.4,445.25,478.12,472.0000004,514.18,440.69,578.77,463.04,476.29,527.89
2020,2020-03-26T00:00:00Z,0,Mississippi_River,16,480.1,479.5,13,2020-03-25T23:59:53Z,2020-03-25T23:59:46Z,437.12,528.49,579.74,441.73,601.64,550.85,489.14,440.22,468.65,445.32,538.99,505.01,504.91,487.77,483.07,460.61,459.1,448.2,443.13,443.13,435.35,435.35,538.79,442.17,447.91,602.88,602.48,595.36,594.84,583.91,583.4,571.6,567.51,560.97,557.8,549.28,548.82,543.3,543.08,531.37,530.84,518.27,493,485.04,484.59,476.23,475.54,464.4,463.85,486.26,547.35,443.98,477.08,470.8499998,514.14,440.66,575.46,465.8,475.73,528.03
2020,2020-03-25T00:00:00Z,0,Mississippi_River,19,397.7,396.7,13,2020-03-24T23:59:53Z,2020-03-24T23:59:46Z,437.03,528.29,579.73,441.68,601.62,550.82,488.84,440.13,468.34,445.21,538.9,504.96,504.86,487.97,483.3,460.76,459.03,448.52,443.06,443.05,435.2,435.2,538.68,442.13,448.18,602.84,602.47,595.33,594.85,583.89,583.39,571.6,567.51,560.93,557.83,549.24,548.77,543.15,542.93,531.16,530.65,518.19,492.72,484.75,484.33,475.93,475.21,464.07,463.48,486.6,547.28,443.9,476.76,470.9699997,514.27,441.06,575.51,466.23,475.94,528.2
2021,2021-11-10T00:00:00Z,0,Illinois_Waterway,SR,233,232,45,2021-11-09T23:59:53Z,2021-11-09T23:59:46Z,436.41,519.88,572.79,442.15,593.45,545.27,480.81,440.25,460.36,444.85,539.26,504.31,504.75,485.41,483.33,459.82,459.28,445.68,443.27,443.27,434.53,434.41,529.55,442.53,445.73,602.71,593.46,592.06,585.42,582.8,573.79,572.03,561.51,560.69,547.6,544.95,537.95,535.83,531.04,527.84,520.67,517.92,482.25,480.19,472.87,470.18,462.3,459.79,451.39,484.65,537.32,444.08,470.27,468.1199998,513.34,437.7,568.76,459.78,474.77,526.7
2021,2021-11-16T00:00:00Z,0,Illinois_Waterway,SR,241.9,240.1,46,2021-11-15T23:59:53Z,2021-11-15T23:59:46Z,433.52,520.42,573.4,439.44,594.05,545.82,480.85,437.89,460.44,442.48,538.9,504.69,504.89,484.72,483.1,459.41,458.97,443.67,440.47,440.47,431.58,431.46,530.4,439.81,443.58,602.8,594.13,591.76,586.56,582.64,574.7,572.24,562.18,560.96,548.67,545.34,538.74,536.07,532.22,528.17,521.55,518.22,482.52,479.99,473.83,469.69,463.36,459.32,452.28,484.03,537.93,441.36,469.79,468.5599999,513.07,437.2,568.67,458.87,474.09,526.42
2021,2021-12-08T00:00:00Z,0,Illinois_Waterway,SR,232.7,232.2,49,2021-12-07T23:59:53Z,2021-12-07T23:59:46Z,429.74,519.47,572.62,431.75,593.2,545.58,480.2,430.98,460.01,440.79,538.95,504.53,504.83,483.86,483.26,458.95,458.86,441.38,440.27,432.31,429.21,422.95,529.23,431.81,441.43,602.97,593.18,592.23,585.02,582.92,573.5,571.94,561.47,560.77,547.37,545.16,537.51,535.7,530.52,527.81,520.25,517.95,481.6,479.67,472.01,470.13,461.53,459.56,450.75,483.69,536.92,440.64,470.17,467.5799999,512.68,436.48,568.8,457.58,473.05,525.49
2020,2020-03-17T00:00:00Z,0,Mississippi_River,14,504.2,501.8,11,2020-03-16T23:59:53Z,2020-03-16T23:59:46Z,434.41,525.82,577.3,440.03,598.96,547.77,484.8,438.43,464.67,443.62,538.96,504.75,504.73,486.01,483.23,460.38,459.15,446.46,441.44,441.44,432.44,432.28,536.18,440.51,446.15,603.48,599.61,592.99,592.54,583.21,580.35,572.16,565.43,560.95,554.71,545.86,545.28,539.91,539.72,528.32,527.83,518.18,488.51,480.74,480.42,471.8,471.02,460.12,459.49,485.34,543.99,442.29,472.62,470.6600003,513.67,442.95,574.67,462.24,475.13,526.99
2020,2020-03-19T00:00:00Z,0,Mississippi_River,14,520.1,517.9,12,2020-03-18T23:59:53Z,2020-03-18T23:59:46Z,434.73,526.07,577.69,440.04,599.91,548.18,485.57,438.53,465.49,443.37,539.05,505.18,504.92,487.01,483.23,460.36,459.15,446.55,441.33,441.33,432.88,432.66,536.35,440.47,446.17,603.3,600.64,593.67,593.21,582.96,580.89,572.16,565.68,560.74,555.17,546.31,545.76,540.17,539.97,528.53,528.07,518.21,489.24,481.61,481.26,472.85,472.1,461,460.37,485.69,544.42,442.12,473.62,470.8200001,513.89,447.16,574.47,462.73,476.47,528.41
2020,2020-03-19T00:00:00Z,0,Mississippi_River,14,518.2,515.8,12,2020-03-18T23:59:53Z,2020-03-18T23:59:46Z,434.73,526.07,577.69,440.04,599.91,548.18,485.57,438.53,465.49,443.37,539.05,505.18,504.92,487.01,483.23,460.36,459.15,446.55,441.33,441.33,432.88,432.66,536.35,440.47,446.17,603.3,600.64,593.67,593.21,582.96,580.89,572.16,565.68,560.74,555.17,546.31,545.76,540.17,539.97,528.53,528.07,518.21,489.24,481.61,481.26,472.85,472.1,461,460.37,485.69,544.42,442.12,473.62,470.8200001,513.89,447.16,574.47,462.73,476.47,528.41
2020,2020-03-19T00:00:00Z,0,Mississippi_River,14,522.4,519.9,12,2020-03-18T23:59:53Z,2020-03-18T23:59:46Z,434.73,526.07,577.69,440.04,599.91,548.18,485.57,438.53,465.49,443.37,539.05,505.18,504.92,487.01,483.23,460.36,459.15,446.55,441.33,441.33,432.88,432.66,536.35,440.47,446.17,603.3,600.64,593.67,593.21,582.96,580.89,572.16,565.68,560.74,555.17,546.31,545.76,540.17,539.97,528.53,528.07,518.21,489.24,481.61,481.26,472.85,472.1,461,460.37,485.69,544.42,442.12,473.62,470.8200001,513.89,447.16,574.47,462.73,476.47,528.41
2020,2020-03-18T00:00:00Z,0,Mississippi_River,14,514.3,511.8,12,2020-03-17T23:59:53Z,2020-03-17T23:59:46Z,434.48,525.88,577.52,440.02,599.29,547.98,484.89,438.42,464.84,443.36,539,505,504.91,486.07,483.14,460.08,459.15,446.01,441.33,441.33,432.5,432.32,536.24,440.47,445.72,603.55,599.96,593.18,592.74,582.93,580.64,572.11,565.64,560.95,555.02,546.09,545.55,539.98,539.81,528.35,527.88,518.2,488.6,480.89,480.55,471.98,471.2,460.29,459.67,485.1,544.17,442.15,472.8,470.6200003,513.72,442.7,574.56,462.01,475.47,527
2020,2020-03-18T00:00:00Z,0,Mississippi_River,14,516.2,513.8,12,2020-03-17T23:59:53Z,2020-03-17T23:59:46Z,434.48,525.88,577.52,440.02,599.29,547.98,484.89,438.42,464.84,443.36,539,505,504.91,486.07,483.14,460.08,459.15,446.01,441.33,441.33,432.5,432.32,536.24,440.47,445.72,603.55,599.96,593.18,592.74,582.93,580.64,572.11,565.64,560.95,555.02,546.09,545.55,539.98,539.81,528.35,527.88,518.2,488.6,480.89,480.55,471.98,471.2,460.29,459.67,485.1,544.17,442.15,472.8,470.6200003,513.72,442.7,574.56,462.01,475.47,527
2020,2020-03-18T00:00:00Z,0,Mississippi_River,14,512.1,509.9,12,2020-03-17T23:59:53Z,2020-03-17T23:59:46Z,434.48,525.88,577.52,440.02,599.29,547.98,484.89,438.42,464.84,443.36,539,505,504.91,486.07,483.14,460.08,459.15,446.01,441.33,441.33,432.5,432.32,536.24,440.47,445.72,603.55,599.96,593.18,592.74,582.93,580.64,572.11,565.64,560.95,555.02,546.09,545.55,539.98,539.81,528.35,527.88,518.2,488.6,480.89,480.55,471.98,471.2,460.29,459.67,485.1,544.17,442.15,472.8,470.6200003,513.72,442.7,574.56,462.01,475.47,527
2020,2020-03-17T00:00:00Z,0,Mississippi_River,14,510.1,507.9,11,2020-03-16T23:59:53Z,2020-03-16T23:59:46Z,434.41,525.82,577.3,440.03,598.96,547.77,484.8,438.43,464.67,443.62,538.96,504.75,504.73,486.01,483.23,460.38,459.15,446.46,441.44,441.44,432.44,432.28,536.18,440.51,446.15,603.48,599.61,592.99,592.54,583.21,580.35,572.16,565.43,560.95,554.71,545.86,545.28,539.91,539.72,528.32,527.83,518.18,488.51,480.74,480.42,471.8,471.02,460.12,459.49,485.34,543.99,442.29,472.62,470.6600003,513.67,442.95,574.67,462.24,475.13,526.99
2020,2020-03-17T00:00:00Z,0,Mississippi_River,14,508.2,505.8,11,2020-03-16T23:59:53Z,2020-03-16T23:59:46Z,434.41,525.82,577.3,440.03,598.96,547.77,484.8,438.43,464.67,443.62,538.96,504.75,504.73,486.01,483.23,460.38,459.15,446.46,441.44,441.44,432.44,432.28,536.18,440.51,446.15,603.48,599.61,592.99,592.54,583.21,580.35,572.16,565.43,560.95,554.71,545.86,545.28,539.91,539.72,528.32,527.83,518.18,488.51,480.74,480.42,471.8,471.02,460.12,459.49,485.34,543.99,442.29,472.62,470.6600003,513.67,442.95,574.67,462.24,475.13,526.99
2020,2020-03-17T00:00:00Z,0,Mississippi_River,14,506.2,503.8,11,2020-03-16T23:59:53Z,2020-03-16T23:59:46Z,434.41,525.82,577.3,440.03,598.96,547.77,484.8,438.43,464.67,443.62,538.96,504.75,504.73,486.01,483.23,460.38,459.15,446.46,441.44,441.44,432.44,432.28,536.18,440.51,446.15,603.48,599.61,592.99,592.54,583.21,580.35,572.16,565.43,560.95,554.71,545.86,545.28,539.91,539.72,528.32,527.83,518.18,488.51,480.74,480.42,471.8,471.02,460.12,459.49,485.34,543.99,442.29,472.62,470.6600003,513.67,442.95,574.67,462.24,475.13,526.99
2020,2020-03-04T00:00:00Z,0,Mississippi_River,15,485,483,10,2020-03-03T23:59:53Z,2020-03-03T23:59:46Z,435.01,522.58,574.77,440.13,595.56,546.42,481.02,438.67,461.74,443.42,538.84,504.75,504.85,487.11,483.17,460.39,459.07,446.47,441.39,441.39,432.96,432.82,532.62,440.56,445.86,603.44,595.9,592.51,588.76,583.01,576.77,572.13,563.32,560.99,551.12,545.25,540.96,535.89,534.99,528.12,524.03,518.24,484.44,477.96,476.59,470.39,466.4,459.57,454.88,485.89,539.67,442.22,470.7,469.3800001,514.33,439.25,571.94,463.66,474.57,528.09
2020,2020-03-04T00:00:00Z,0,Mississippi_River,15,491.1,489,10,2020-03-03T23:59:53Z,2020-03-03T23:59:46Z,435.01,522.58,574.77,440.13,595.56,546.42,481.02,438.67,461.74,443.42,538.84,504.75,504.85,487.11,483.17,460.39,459.07,446.47,441.39,441.39,432.96,432.82,532.62,440.56,445.86,603.44,595.9,592.51,588.76,583.01,576.77,572.13,563.32,560.99,551.12,545.25,540.96,535.89,534.99,528.12,524.03,518.24,484.44,477.96,476.59,470.39,466.4,459.57,454.88,485.89,539.67,442.22,470.7,469.3800001,514.33,439.25,571.94,463.66,474.57,528.09
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,463.1,461,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,459.1,457.2,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-03-11T00:00:00Z,0,Mississippi_River,21,339.7,338.2,11,2020-03-10T23:59:53Z,2020-03-10T23:59:46Z,433.98,523.91,575.56,439.4,596.55,546.31,482.95,437.91,463.55,443.31,538.83,505.36,504.89,489.11,483.02,461.36,459.21,447.71,440.71,440.71,432.01,431.9,534.17,439.88,446.73,603.5,597.07,592.03,590.22,583.25,578.03,572.06,563.96,560.75,552.5,544.29,542.61,537.25,537.07,528.33,525.6,518.18,486.61,479.01,478.74,470.87,469.6,459.25,458.12,487.29,541.31,441.55,471.5,471.2900004,514.17,443.96,574.86,461.32,476.31,528.28
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,468,467,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-04-28T00:00:00Z,0,Mississippi_River,16,457.9,457.2,17,2020-04-27T23:59:53Z,2020-04-27T23:59:46Z,436.61,526.33,577.94,440.9,599.18,548.17,485.43,439.67,465.56,444.26,539,505.58,504.93,487.56,483.19,460.44,459.1,448.16,441.98,441.98,434.97,434.97,536.37,441.07,447.85,602.9,599.82,593.23,592.82,583.14,581.09,572.45,565.82,561.03,555.09,546.26,545.73,540.04,539.85,528.74,528.3,518.22,489.23,481.43,481.05,472.69,471.89,461.35,460.72,486.15,544.42,442.54,473.55,469.96,513.88,448.76,573.21,471.51,481.89,532.09
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,465,463,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,467.2,465,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-02-25T00:00:00Z,0,Mississippi_River,16,461.1,458.9,8,2020-02-24T23:59:53Z,2020-02-24T23:59:46Z,435.32,522.08,574.28,440.44,595.38,546.21,481.09,438.97,461.25,443.49,539.09,504.8,504.9,486.48,483.26,459.95,459.18,445.73,441.78,441.78,433.22,433.02,532.1,440.89,445.23,603.23,595.64,592.2,588.53,583.24,576.22,572.27,562.91,560.97,550.48,545.21,540.38,536.09,534.34,527.85,523.44,518.02,484.03,479,475.82,469.81,465.48,459.55,454.21,485.38,539.29,442.6,470.1,469.7000002,513.79,442.96,572.01,463.1,475.28,527.62
2020,2020-03-12T00:00:00Z,0,Mississippi_River,12,562.5,560.2,11,2020-03-11T23:59:53Z,2020-03-11T23:59:46Z,434.06,524.32,575.88,439.7,597.11,546.59,483.4,438.05,463.59,443.81,538.82,505.17,504.84,488.44,483.18,460.87,458.83,448.19,441.03,441.03,432.04,431.91,534.58,440.01,447.7,603.27,597.63,592.06,590.72,583.09,578.54,571.89,564.31,560.83,553.13,544.34,543.37,537.89,537.69,527.77,526.1,518.04,487.06,479.39,479.1,470.33,469.6,459.35,458.25,486.94,542.05,441.89,471.14,470.9900002,514.14,442.74,575.5,461.24,476.21,528.33
2021,2021-10-04T00:00:00Z,0,Mississippi_River,11,594.4,594,40,2021-10-03T23:59:53Z,2021-10-03T23:59:46Z,429.57,519.35,572.29,431.17,592.96,545.67,481.07,430.17,460.21,440.53,538.93,504.67,505.1,484.38,483.26,459.24,458.94,441.13,440.21,431.55,429.18,421.24,529.13,431.23,441.21,603.08,592.92,591.98,584.68,582.72,573.17,571.71,561.63,560.98,547.24,545.42,537.55,536.03,530.16,528.01,519.95,517.69,482.11,480.65,471.73,469.94,461.44,459.88,450.53,483.82,537,440.31,469.93,467.4299998,512.74,435.55,567.95,456.57,471.6,526.06
2023,2023-11-17T00:00:00Z,0,Mississippi_River,15,484.2,484,46,2023-11-16T23:59:53Z,2023-11-16T23:59:46Z,429.44,519.51,572.85,430.94,593.18,545.48,481.32,430.06,460.04,440.38,539.04,504.59,504.7,483.55,483.2,458.84,458.69,441,440.17,431.93,429.26,420.66,529.39,431.19,441.09,602.86,593.22,591.93,585.34,583.03,573.83,572.1,561.69,560.91,547.72,545.23,537.97,536.17,530.66,528.06,520.31,517.82,482.47,481.18,472.04,470.1,461.5,459.55,450.76,483.5,537.58,440.4,470.13,468.3099999,512.39,434.72,568.85,455.96,471.27,525.03
2023,2023-10-25T00:00:00Z,0,Mississippi_River,15,492.6,492.2,43,2023-10-24T23:59:53Z,2023-10-24T23:59:46Z,429.59,519.31,572.71,431.13,593.19,545.42,479.89,430.14,459.74,440.66,538.87,504.72,504.81,483.89,483.23,459.07,458.97,441.4,440.12,432.21,429.2,421.06,529.09,431.33,441.46,602.93,593.29,591.97,585.24,583.02,573.62,572.08,561.46,560.86,547.25,545.23,537.76,536.07,530.25,528.03,520.03,517.86,481.06,479.72,471.3,469.76,460.82,459.42,450.24,483.68,537.21,440.31,469.76,468.1199998,512.45,434.72,569.28,455.91,471.27,524.89
2023,2023-10-05T00:00:00Z,0,Mississippi_River,15,486.5,486,40,2023-10-04T23:59:53Z,2023-10-04T23:59:46Z,429.34,519.19,572.27,430.71,593.06,545.36,480.88,429.93,459.91,440.46,538.97,505.17,505.11,484.15,483.27,458.83,458.81,440.79,440.12,431.4,429.15,420.51,529.02,430.8,440.99,603.21,593.13,592.18,584.81,583.12,573.1,571.74,561.3,560.66,547.01,545.2,537.36,536.12,529.88,528.17,519.85,517.87,481.94,480.91,471.27,470.09,460.94,459.62,450.36,483.73,536.91,440.25,470.07,467.8200001,512.01,434.74,568.3,455.82,471.07,524.6
2023,2023-09-21T00:00:00Z,0,Mississippi_River,15,483.8,483.6,38,2023-09-20T23:59:53Z,2023-09-20T23:59:46Z,429.68,518.63,572,432.21,592.72,545.32,481.02,430.9,459.81,440.76,538.83,504.83,504.77,483.86,483.04,459.18,458.91,441.77,440.13,433.41,429.17,422.06,528.5,432.52,441.67,603.08,592.72,592.27,583.8,583.07,572.48,571.81,561.03,560.82,545.93,545.29,536.64,535.89,529.02,528.1,518.98,517.79,481.73,481.3,470.74,470.17,460.38,459.61,449.81,483.57,536.36,440.33,470.15,467.8699998,512,434.86,568.31,455.59,471.19,524.27
2023,2023-08-10T00:00:00Z,0,Mississippi_River,15,493,492,32,2023-08-09T23:59:53Z,2023-08-09T23:59:46Z,430.04,518.91,572.34,434.44,592.44,545.32,480.52,432.78,459.43,441.52,538.82,504.54,504.78,486.05,483.18,459.84,459,443.67,440.05,435.88,429.29,424.86,528.44,434.82,443.4,603.13,592.53,592.03,583.56,582.82,572.87,572.02,561.11,560.78,546.17,545.26,536.8,535.93,529.11,527.79,519.36,518.06,481.28,480.49,470.65,469.78,460.09,459.08,449.76,484.96,535.96,440.44,469.75,467.4999999,514.13,438.07,568.68,457.15,474.47,528.25
2023,2023-06-20T00:00:00Z,0,Mississippi_River,15,483.5,483,25,2023-06-19T23:59:53Z,2023-06-19T23:59:46Z,429.41,519.83,572.9,430.89,593.38,545.41,480.04,430.13,460.2,440.23,539.01,504.56,504.92,483.72,483.14,459.01,458.9,440.69,440.18,431.33,429.19,421.24,529.92,430.92,440.61,603.1,593.59,592.08,585.49,582.9,573.91,572.11,561.6,560.71,547.65,545.14,537.89,535.8,531.19,528.1,520.72,517.83,482.09,479.48,472.59,469.96,461.96,459.58,451.38,483.39,536.78,440.26,470.01,467.5999998,512.14,435.43,569.14,456.46,471.86,524.71
2014,2014-05-17T00:00:00Z,0,Mississippi_River,11,607,607,20,2014-05-16T23:59:53Z,2014-05-16T23:59:46Z,431.5,528.61,580.65,439.23,602.92,551.86,488.75,436.6,467.91,445.04,538.89,505.91,505.01,492.57,483.11,463.4,458.92,451.79,441.27,441.27,429.1,429.1,538.79,439.92,449.98,604.14,603.74,596.43,595.94,585.11,584.53,570.56,567.84,559.32,558.65,550.01,549.48,543.62,543.34,531.4,530.9,518.05,492.65,484.5,483.96,475.7,475.04,464.14,463.52,490.29,547.92,442.61,476.48,471.3700003,515.49,437.57,573.11,460.35,472.89,530.65
2014,2014-05-17T00:00:00Z,0,Mississippi_River,11,607.6,607.6,20,2014-05-16T23:59:53Z,2014-05-16T23:59:46Z,431.5,528.61,580.65,439.23,602.92,551.86,488.75,436.6,467.91,445.04,538.89,505.91,505.01,492.57,483.11,463.4,458.92,451.79,441.27,441.27,429.1,429.1,538.79,439.92,449.98,604.14,603.74,596.43,595.94,585.11,584.53,570.56,567.84,559.32,558.65,550.01,549.48,543.62,543.34,531.4,530.9,518.05,492.65,484.5,483.96,475.7,475.04,464.14,463.52,490.29,547.92,442.61,476.48,471.3700003,515.49,437.57,573.11,460.35,472.89,530.65
2014,2014-05-17T00:00:00Z,0,Mississippi_River,11,607.7,607.7,20,2014-05-16T23:59:53Z,2014-05-16T23:59:46Z,431.5,528.61,580.65,439.23,602.92,551.86,488.75,436.6,467.91,445.04,538.89,505.91,505.01,492.57,483.11,463.4,458.92,451.79,441.27,441.27,429.1,429.1,538.79,439.92,449.98,604.14,603.74,596.43,595.94,585.11,584.53,570.56,567.84,559.32,558.65,550.01,549.48,543.62,543.34,531.4,530.9,518.05,492.65,484.5,483.96,475.7,475.04,464.14,463.52,490.29,547.92,442.61,476.48,471.3700003,515.49,437.57,573.11,460.35,472.89,530.65
2014,2014-05-17T00:00:00Z,0,Mississippi_River,11,607.9,607.9,20,2014-05-16T23:59:53Z,2014-05-16T23:59:46Z,431.5,528.61,580.65,439.23,602.92,551.86,488.75,436.6,467.91,445.04,538.89,505.91,505.01,492.57,483.11,463.4,458.92,451.79,441.27,441.27,429.1,429.1,538.79,439.92,449.98,604.14,603.74,596.43,595.94,585.11,584.53,570.56,567.84,559.32,558.65,550.01,549.48,543.62,543.34,531.4,530.9,518.05,492.65,484.5,483.96,475.7,475.04,464.14,463.52,490.29,547.92,442.61,476.48,471.3700003,515.49,437.57,573.11,460.35,472.89,530.65
